date,ad_group,campaign,type,avg_pos,quality_score,cost,impressions,clicks,signups,purchases
7/2/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,2.84146,7,105.67,7348,135,14,1
7/2/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,4.05375,8,2.53,240,4,1,0
7/2/16,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,2.3,7,2.02,26,2,0,0
7/3/16,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,2.2,10,0.95,27,1,0,0
7/3/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,2.6,10,3.82,66,4,2,0
7/3/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,2.2,8,5.98,80,3,1,0
7/3/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,3.7,7,1.19,65,2,0,0
7/3/16,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:BMM,2016,1.7,4,2.82,77,3,1,0
7/3/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,2.3,8,1.8,9,2,0,0
7/3/16,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,2,10,8.64,44,5,2,1
7/3/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,1.7,7,13.89,2064,21,1,0
7/3/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,2.2,8,36.45,7238,45,5,0
7/3/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,4.2,8,9.1,227,10,0,0
7/3/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.7809,7.71428,7.56,110,7,0,0
7/3/16,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.12961,6,10.93,233,9,1,0
7/3/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.54444,9,11.58,72,8,1,0
7/3/16,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.20176,6,35.76,791,50,3,0
7/3/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,2.24444,8.66666,5.08,18,3,0,0
7/3/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2.6,10,3.72,25,2,2,1
7/3/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,2.4,8,0.86,25,1,0,0
7/3/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2,7,13.21,1961,20,3,1
7/3/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,2.85281,7,91.86,6112,99,11,1
7/4/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,2.1,8,44.2,8086,41,5,1
7/4/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,1.9,10,4.81,26,2,0,0
7/4/16,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,2,10,2.88,44,2,1,0
7/4/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,1.6,7,25.55,2103,25,0,0
7/4/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,4,7,6.84,225,8,2,0
7/4/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,2.8,8,8.58,43,4,2,0
7/4/16,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,2.1,10,4.4,31,4,0,0
7/4/16,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.1,6,2.76,50,2,0,0
7/4/16,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,2,7.5,3.06,34,2,1,0
7/4/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,1.78823,10,18.3,34,8,3,0
7/4/16,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,1.88718,6,81.03,921,80,10,0
7/4/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.00847,7.6,5.62,59,5,1,0
7/4/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,4,8,18.25,298,16,3,0
7/4/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,2,9,0.31,3,1,1,0
7/4/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,3.6,7,28.83,3822,39,3,0
7/4/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,2.2,8,1.6,21,1,0,0
7/4/16,Make:Nissan|Model:Qashqai|Type:Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,SALE,4,8,0.81,4,1,0,0
7/4/16,Make:Nissan|Model:Qashqai|Type:Automatic,xNew-Make:Nissan|Model:Qashqai|Match:Exact,AUTOMATIC,3,7,1.14,18,1,0,0
7/4/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,1.57101,9.07142,24.12,69,14,4,0
7/4/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,1.9,7,24.71,1601,31,3,0
7/5/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,2.4,8,3,149,3,2,0
7/5/16,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,2,10,9.32,49,4,2,0
7/5/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,2.4,8,7.24,49,3,0,0
7/5/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.6,7,10.16,1479,14,0,0
7/5/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,3,8,37.96,5941,34,2,0
7/5/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,2.1,10,2.6,20,1,0,0
7/5/16,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,2.5,10,0.71,15,1,0,0
7/5/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.48363,9.33333,9.26,55,6,1,1
7/5/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.2372,7.4,5.02,43,5,0,0
7/5/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,4.34477,8,4.38,134,4,1,0
7/5/16,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,2.288,7.5,1.66,25,2,0,0
7/5/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2.5,7,33.3,1433,45,7,0
7/5/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2.7,10,1.39,11,1,1,0
7/5/16,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.3,6,46.02,616,32,7,1
7/5/16,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.3,6,2.54,75,2,0,0
7/5/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,3.5,7,62.49,4043,60,5,0
7/6/16,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CHEAP,2.2,9,1.07,6,1,0,0
7/6/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,3.1,8,19.54,5801,22,3,0
7/6/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,4.5,7,0.79,49,1,0,0
7/6/16,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:BMM,2016,3.3,4,1.66,20,2,0,0
7/6/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.7,7,6.87,1237,12,0,0
7/6/16,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,2,10,5.78,43,3,0,0
7/6/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,2.3,8,14.26,143,9,0,0
7/6/16,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,2.8,10,2.98,41,3,1,0
7/6/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,1.5,10,1.37,6,1,0,0
7/6/16,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,3.7,7,1.06,24,1,0,0
7/6/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.20212,7.5,2.31,47,2,0,0
7/6/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2.7,10,1.79,18,1,1,0
7/6/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.59122,9,4.17,57,3,0,0
7/6/16,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.10412,6,52.58,582,34,4,1
7/6/16,Make:Nissan|Model:Qashqai|Type:Specification,xNew-Make:Nissan|Model:Qashqai|Match:Exact,SPECIFICATION,2,6,0.42,6,1,0,0
7/6/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,4.50188,8,3.56,106,5,0,0
7/6/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,4.4,7,13.5,1868,16,4,1
7/6/16,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.7,6,1.3,30,1,0,0
7/6/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,3,7,10.97,598,17,2,0
7/6/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,2.9,8,4.04,32,4,2,0
7/7/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,5.2,7,0.49,21,1,1,0
7/7/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,3.1,8,2.79,503,4,1,0
7/7/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,2.1,8,1.89,25,1,1,0
7/7/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,3.6,8,1.49,11,2,1,0
7/7/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.2,7,28.31,8118,35,4,0
7/7/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,1,10,0.99,8,1,0,0
7/7/16,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.1,6,3.94,36,3,0,0
7/7/16,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.7,6,7.81,387,9,1,0
7/7/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.15294,9,9.81,51,7,0,0
7/7/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.83846,7.66666,2.92,52,3,1,0
7/7/16,Make:Nissan|Model:Qashqai|Type:Best_Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BEST-PRICE,1,10,1.8,1,1,1,0
7/7/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,5.7,8,0.48,17,1,0,0
7/7/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,3.62148,7,24.23,3495,28,3,0
7/7/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,1.9,7,17.23,1280,20,3,1
7/7/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,3.6,8,2.26,24,3,0,0
7/8/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,2.8,8,0.48,172,1,0,0
7/8/16,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,3,10,5.3,70,8,0,0
7/8/16,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:BMM,REVIEW,2.6,6,1.54,41,1,0,0
7/8/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,2.6,9,3.81,32,4,0,0
7/8/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,2.1,8,1.14,31,1,1,0
7/8/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,2.9,8,1.19,15,2,0,0
7/8/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.2,7,54.67,8465,69,6,0
7/8/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,2,9,0.73,22,1,0,0
7/8/16,Make:Nissan|Model:Qashqai|Type:Best_Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BEST-PRICE,1.5,9.5,2.75,2,2,0,0
7/8/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,3,10,3.84,45,4,3,0
7/8/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,3.2,7,109.13,3481,130,20,0
7/8/16,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.27837,6,14.47,222,14,3,0
7/8/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.59885,7.57142,7.37,87,7,1,0
7/8/16,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.01016,6,11.24,305,16,2,0
7/8/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.91176,9,13.64,102,12,5,0
7/8/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,6,8,0.3,16,1,0,0
7/8/16,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,3.9,7,2.14,45,4,0,0
7/8/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,3.32272,8.33333,1.93,44,3,1,0
7/8/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,3.6,7,3.11,435,8,1,0
7/8/16,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CHEAP,6,8,0.52,4,1,0,0
7/8/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,3,8,2.58,24,2,0,0
7/9/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,2,9,4.58,45,2,0,0
7/9/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.1,7,104.45,15005,89,13,0
7/9/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,3.8,8,2.87,56,5,3,0
7/9/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,2.7,8,4.79,28,2,2,0
7/9/16,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,2.2,10,15.79,154,14,0,0
7/9/16,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,2.2,10,6.66,44,4,1,0
7/9/16,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BUY,2.6,8,1.62,7,1,0,0
7/9/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,3.40869,8.5,2.76,23,2,0,0
7/9/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.1,7,1.64,23,2,0,0
7/9/16,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.47529,6,22.94,769,23,8,0
7/9/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,5.3,8,0.44,14,1,0,0
7/9/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2.952,10,4.43,25,2,0,0
7/9/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2.3,7,21.24,879,30,5,0
7/9/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,3.40869,9,3.44,46,2,1,0
7/9/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,3.2,7,2.96,1037,6,1,0
7/9/16,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.8,6,1.15,50,1,0,0
7/9/16,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,3.7,7,0.8,8,1,0,0
7/10/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,2.7,8,3.65,14,2,1,0
7/10/16,Make:Nissan|Model:Qashqai|Type:Discount,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DISCOUNT,1,7,2.03,1,1,0,0
7/10/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,1.7,9,2.26,13,2,0,0
7/10/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.7,7,34.57,13099,54,0,0
7/10/16,Make:Nissan|Model:Qashqai|Type:Dealers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALER,2.5,8,1.19,22,1,0,0
7/10/16,Make:Nissan|Model:Qashqai|Type:Specification,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SPECIFICATION,2.4,6,0.71,119,1,0,0
7/10/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,1.8,8,2.76,374,3,1,0
7/10/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,3.87021,7.33333,1.56,141,3,1,0
7/10/16,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,2.3,10,9.9,41,8,0,0
7/10/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,1.6,9,11.38,54,7,1,0
7/10/16,Make:Nissan|Model:Qashqai|Country:UK,xNew-Make:Nissan|Model:Qashqai|Match:BMM,UK,2.1,8,0.5,85,1,0,0
7/10/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,3.1,8,0.63,239,1,0,0
7/10/16,Make:Nissan|Model:Qashqai|Type:Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SALE,5.4,10,0.57,14,1,0,0
7/10/16,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CHEAP,2.4,9,0.96,20,1,0,0
7/10/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,2.4,8,4.98,45,4,1,0
7/10/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.85555,9.16666,5.3,45,6,1,0
7/10/16,Make:Nissan|Model:Qashqai|Type:Configuration,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CONFIGURATION,2.5,5.5,1.31,4,2,1,0
7/10/16,Make:Nissan|Model:Qashqai|Type:New_Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW-DEALS,1.6,9,0.86,7,2,0,0
7/10/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,2.84557,7,59.48,3730,72,9,0
7/10/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,4.528,8,1.98,75,4,0,0
7/10/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2.3,7,20.11,1019,31,1,0
7/10/16,Make:Nissan|Model:Qashqai|Type:Finance_Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE-DEALS,2.5,8,0.89,4,1,0,0
7/10/16,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,1.9,6,2.01,69,2,0,0
7/10/16,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CHEAP,5.3,8,0.25,4,1,0,0
7/10/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,2.1238,8.5,3.11,21,2,0,0
7/10/16,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.19515,6,43.69,598,40,7,0
7/10/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,3,8,2.54,11,2,1,0
7/10/16,Make:Nissan|Model:Qashqai|Type:New_Reviews,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW-REVIEWS,2,6,0.57,1,1,0,0
7/10/16,Make:Nissan|Model:Qashqai|Type:New_Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW-REVIEW,3,6,1.15,2,1,0,0
7/10/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.1,7,3.35,27,2,0,0
7/11/16,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,2.66956,10,2.91,46,4,0,0
7/11/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,2.69565,9.5,1.84,23,2,0,0
7/11/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,3.17032,9,3.76,91,5,2,0
7/11/16,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:BMM,2016,2.9,6,0.33,561,1,0,0
7/11/16,Make:Nissan|Model:Qashqai|Type:Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SALE,4.9,10,1.73,185,4,0,0
7/11/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,5.3,7,0.49,32,2,0,0
7/11/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.9,7,27.74,12579,56,4,0
7/11/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,2.36008,7.88888,5.81,689,9,1,0
